reading_id,room_id,date,time,temperature_c,humidity_pct,occupancy_count,max_capacity,utilization_pct,ac_status,light_status,projector_status,air_quality_index
SNS0001352,Room-201,2025-07-03,08:00,20.5,41.8,49,60,81.7,ON,ON,ON,39
SNS0001353,Room-201,2025-07-03,09:00,23.0,45.5,38,60,63.3,ON,ON,OFF,173
SNS0001354,Room-201,2025-07-03,10:00,29.8,74.4,22,60,36.7,ON,ON,ON,75
SNS0001355,Room-201,2025-07-03,11:00,29.0,70.6,29,60,48.3,ON,ON,OFF,82
SNS0001356,Room-201,2025-07-03,12:00,22.0,59.2,47,60,78.3,ON,ON,OFF,83
SNS0001357,Room-201,2025-07-03,13:00,37.7,70.5,4,60,6.7,OFF,ON,OFF,176
SNS0001358,Room-201,2025-07-03,14:00,23.0,44.2,23,60,38.3,ON,ON,ON,153
SNS0001359,Room-201,2025-07-03,15:00,29.1,57.4,2,60,3.3,OFF,ON,OFF,79
SNS0001360,Room-202,2025-07-03,07:00,25.0,67.3,7,60,11.7,OFF,ON,OFF,139
SNS0001361,Room-202,2025-07-03,08:00,22.6,68.3,32,60,53.3,ON,ON,OFF,134
SNS0001362,Room-202,2025-07-03,09:00,25.1,51.4,2,60,3.3,OFF,ON,OFF,170
SNS0001363,Room-202,2025-07-03,10:00,24.6,74.0,31,60,51.7,ON,ON,OFF,110
SNS0001364,Room-202,2025-07-03,11:00,25.9,55.5,43,60,71.7,ON,ON,ON,33
SNS0001365,Room-202,2025-07-03,12:00,27.5,73.6,44,60,73.3,ON,ON,OFF,45
SNS0001366,Room-202,2025-07-03,13:00,33.9,49.9,4,60,6.7,OFF,ON,OFF,85
SNS0001367,Room-202,2025-07-03,14:00,33.6,63.4,55,60,91.7,ON,ON,OFF,94
SNS0001368,Room-202,2025-07-03,15:00,23.7,70.0,4,60,6.7,OFF,ON,OFF,77
SNS0001369,Room-203,2025-07-03,07:00,20.5,58.2,10,60,16.7,OFF,ON,OFF,35
SNS0001370,Room-203,2025-07-03,08:00,25.1,68.7,51,60,85.0,ON,ON,ON,169
SNS0001371,Room-203,2025-07-03,09:00,23.3,38.8,9,60,15.0,OFF,ON,OFF,58
SNS0001372,Room-203,2025-07-03,10:00,22.7,35.7,45,60,75.0,ON,ON,ON,92
SNS0001373,Room-203,2025-07-03,11:00,29.3,68.5,42,60,70.0,ON,ON,OFF,51
SNS0001374,Room-203,2025-07-03,12:00,29.7,45.5,0,60,0.0,OFF,OFF,OFF,77
SNS0001375,Room-203,2025-07-03,13:00,28.4,65.5,32,60,53.3,ON,ON,OFF,107
SNS0001376,Room-203,2025-07-03,14:00,22.6,48.9,31,60,51.7,ON,ON,OFF,52
SNS0001377,Room-203,2025-07-03,15:00,29.7,73.0,3,60,5.0,OFF,ON,OFF,94
SNS0001378,Room-204,2025-07-03,07:00,28.6,69.2,9,60,15.0,OFF,ON,OFF,174
SNS0001379,Room-204,2025-07-03,08:00,26.5,36.9,47,60,78.3,ON,ON,OFF,132
SNS0001380,Room-204,2025-07-03,09:00,28.1,42.0,48,60,80.0,ON,ON,ON,129
SNS0001381,Room-204,2025-07-03,10:00,31.7,54.7,43,60,71.7,ON,ON,OFF,139
SNS0001382,Room-204,2025-07-03,11:00,36.7,56.3,26,60,43.3,ON,ON,ON,129
SNS0001383,Room-204,2025-07-03,12:00,26.6,64.1,45,60,75.0,ON,ON,OFF,80
SNS0001384,Room-204,2025-07-03,13:00,24.6,59.5,30,60,50.0,ON,ON,OFF,176
SNS0001385,Room-204,2025-07-03,14:00,23.0,40.7,14,60,23.3,OFF,ON,OFF,124
SNS0001386,Room-204,2025-07-03,15:00,24.5,50.9,0,60,0.0,OFF,OFF,OFF,79
SNS0001387,Room-205,2025-07-03,07:00,26.1,67.2,3,60,5.0,OFF,ON,OFF,159
SNS0001388,Room-205,2025-07-03,08:00,27.8,59.8,48,60,80.0,ON,ON,OFF,138
SNS0001389,Room-205,2025-07-03,09:00,25.0,69.1,52,60,86.7,ON,ON,ON,72
SNS0001390,Room-205,2025-07-03,10:00,23.1,43.8,43,60,71.7,ON,ON,ON,88
SNS0001391,Room-205,2025-07-03,11:00,26.2,61.1,16,60,26.7,OFF,ON,OFF,78
SNS0001392,Room-205,2025-07-03,12:00,34.4,73.1,17,60,28.3,OFF,ON,OFF,89
SNS0001393,Room-205,2025-07-03,13:00,34.3,59.5,4,60,6.7,OFF,ON,OFF,96
SNS0001394,Room-205,2025-07-03,14:00,29.3,37.0,32,60,53.3,ON,ON,OFF,57
SNS0001395,Room-205,2025-07-03,15:00,20.9,69.6,3,60,5.0,OFF,ON,OFF,174
SNS0001396,Room-206,2025-07-03,07:00,26.0,73.4,2,60,3.3,OFF,ON,OFF,53
SNS0001397,Room-206,2025-07-03,08:00,24.2,46.9,43,60,71.7,ON,ON,OFF,73
SNS0001398,Room-206,2025-07-03,09:00,25.1,63.5,44,60,73.3,ON,ON,OFF,100
SNS0001399,Room-206,2025-07-03,10:00,26.2,51.3,40,60,66.7,ON,ON,ON,84
SNS0001400,Room-206,2025-07-03,11:00,28.0,42.2,50,60,83.3,ON,ON,OFF,67
SNS0001401,Room-206,2025-07-03,12:00,27.4,55.4,49,60,81.7,ON,ON,OFF,77
SNS0001402,Room-206,2025-07-03,13:00,32.9,57.7,39,60,65.0,ON,ON,OFF,84
SNS0001403,Room-206,2025-07-03,14:00,28.6,70.1,8,60,13.3,OFF,ON,OFF,112
SNS0001404,Room-206,2025-07-03,15:00,21.2,51.3,5,60,8.3,OFF,ON,OFF,168
SNS0001405,Room-207,2025-07-03,07:00,21.5,57.6,5,60,8.3,OFF,ON,OFF,122
SNS0001406,Room-207,2025-07-03,08:00,23.9,41.9,12,60,20.0,OFF,ON,OFF,80
SNS0001407,Room-207,2025-07-03,09:00,25.3,47.0,49,60,81.7,ON,ON,OFF,158
SNS0001408,Room-207,2025-07-03,10:00,27.7,63.0,9,60,15.0,OFF,ON,OFF,114
SNS0001409,Room-207,2025-07-03,11:00,28.9,56.9,23,60,38.3,ON,ON,ON,52
SNS0001410,Room-207,2025-07-03,12:00,28.7,37.9,5,60,8.3,OFF,ON,OFF,94
SNS0001411,Room-207,2025-07-03,13:00,31.2,53.6,1,60,1.7,OFF,ON,OFF,163
SNS0001412,Room-207,2025-07-03,14:00,29.7,69.2,15,60,25.0,OFF,ON,ON,151
SNS0001413,Room-207,2025-07-03,15:00,28.8,40.4,0,60,0.0,OFF,OFF,OFF,165
SNS0001414,Room-208,2025-07-03,07:00,29.7,43.1,0,60,0.0,OFF,OFF,OFF,120
SNS0001415,Room-208,2025-07-03,08:00,21.2,65.2,48,60,80.0,ON,ON,OFF,95
SNS0001416,Room-208,2025-07-03,09:00,25.0,42.5,24,60,40.0,ON,ON,OFF,108
SNS0001417,Room-208,2025-07-03,10:00,29.3,39.7,21,60,35.0,ON,ON,ON,143
SNS0001418,Room-208,2025-07-03,11:00,28.6,57.6,46,60,76.7,ON,ON,OFF,32
SNS0001419,Room-208,2025-07-03,12:00,34.4,52.1,19,60,31.7,OFF,ON,OFF,81
SNS0001420,Room-208,2025-07-03,13:00,24.4,36.1,13,60,21.7,OFF,ON,OFF,112
SNS0001421,Room-208,2025-07-03,14:00,34.7,64.5,46,60,76.7,ON,ON,ON,63
SNS0001422,Room-208,2025-07-03,15:00,25.4,65.7,9,60,15.0,OFF,ON,OFF,34
SNS0001423,Room-209,2025-07-03,07:00,27.8,66.2,5,60,8.3,OFF,ON,OFF,131
SNS0001424,Room-209,2025-07-03,08:00,24.9,65.5,2,60,3.3,OFF,ON,OFF,119
SNS0001425,Room-209,2025-07-03,09:00,29.7,58.0,33,60,55.0,ON,ON,OFF,117
SNS0001426,Room-209,2025-07-03,10:00,33.3,42.1,38,60,63.3,ON,ON,ON,46
SNS0001427,Room-209,2025-07-03,11:00,24.2,74.5,25,60,41.7,ON,ON,ON,49
SNS0001428,Room-209,2025-07-03,12:00,22.3,60.5,20,60,33.3,OFF,ON,ON,90
SNS0001429,Room-209,2025-07-03,13:00,32.0,63.1,11,60,18.3,OFF,ON,ON,35
SNS0001430,Room-209,2025-07-03,14:00,22.5,72.7,55,60,91.7,ON,ON,OFF,60
SNS0001431,Room-209,2025-07-03,15:00,28.6,55.3,2,60,3.3,OFF,ON,OFF,167
SNS0001432,Room-210,2025-07-03,07:00,24.6,57.0,2,60,3.3,OFF,ON,OFF,121
SNS0001433,Room-210,2025-07-03,08:00,21.2,74.5,19,60,31.7,OFF,ON,OFF,48
SNS0001434,Room-210,2025-07-03,09:00,23.6,62.9,29,60,48.3,ON,ON,OFF,118
SNS0001435,Room-210,2025-07-03,10:00,35.0,43.0,24,60,40.0,ON,ON,ON,157
SNS0001436,Room-210,2025-07-03,11:00,30.2,47.5,10,60,16.7,OFF,ON,OFF,97
SNS0001437,Room-210,2025-07-03,12:00,37.1,72.3,8,60,13.3,OFF,ON,OFF,119
SNS0001438,Room-210,2025-07-03,13:00,33.0,35.0,29,60,48.3,ON,ON,ON,38
SNS0001439,Room-210,2025-07-03,14:00,22.5,72.1,55,60,91.7,ON,ON,ON,158
SNS0001440,Room-210,2025-07-03,15:00,29.4,37.1,0,60,0.0,OFF,OFF,OFF,78
SNS0001441,Room-211,2025-07-03,07:00,25.7,69.8,10,60,16.7,OFF,ON,OFF,79
SNS0001442,Room-211,2025-07-03,08:00,29.4,66.1,5,60,8.3,OFF,ON,OFF,53
SNS0001443,Room-211,2025-07-03,09:00,22.4,65.1,38,60,63.3,ON,ON,OFF,133
SNS0001444,Room-211,2025-07-03,10:00,32.8,39.0,23,60,38.3,ON,ON,OFF,55
SNS0001445,Room-211,2025-07-03,11:00,29.6,70.9,0,60,0.0,OFF,OFF,OFF,46
SNS0001446,Room-211,2025-07-03,12:00,24.1,50.5,52,60,86.7,ON,ON,ON,98
SNS0001447,Room-211,2025-07-03,13:00,31.8,57.1,3,60,5.0,OFF,ON,OFF,149
SNS0001448,Room-211,2025-07-03,14:00,37.7,43.9,42,60,70.0,ON,ON,ON,136
SNS0001449,Room-211,2025-07-03,15:00,29.4,57.9,4,60,6.7,OFF,ON,OFF,80
SNS0001450,Room-212,2025-07-03,07:00,21.7,53.6,3,60,5.0,OFF,ON,OFF,62
SNS0001451,Room-212,2025-07-03,08:00,26.9,41.2,42,60,70.0,ON,ON,ON,101
SNS0001452,Room-212,2025-07-03,09:00,28.2,50.9,54,60,90.0,ON,ON,ON,76
SNS0001453,Room-212,2025-07-03,10:00,32.1,64.6,13,60,21.7,OFF,ON,OFF,130
SNS0001454,Room-212,2025-07-03,11:00,23.0,59.8,40,60,66.7,ON,ON,OFF,129
SNS0001455,Room-212,2025-07-03,12:00,28.1,59.6,28,60,46.7,ON,ON,OFF,61
SNS0001456,Room-212,2025-07-03,13:00,33.1,60.2,6,60,10.0,OFF,ON,OFF,151
SNS0001457,Room-212,2025-07-03,14:00,22.4,59.6,0,60,0.0,OFF,OFF,OFF,149
SNS0001458,Room-212,2025-07-03,15:00,26.0,41.8,4,60,6.7,OFF,ON,OFF,81
SNS0001459,Room-213,2025-07-03,07:00,25.4,48.3,8,60,13.3,OFF,ON,OFF,75
SNS0001460,Room-213,2025-07-03,08:00,28.9,42.6,20,60,33.3,OFF,ON,ON,153
SNS0001461,Room-213,2025-07-03,09:00,21.0,48.9,0,60,0.0,OFF,OFF,OFF,38
SNS0001462,Room-213,2025-07-03,10:00,27.6,49.2,26,60,43.3,ON,ON,ON,91
SNS0001463,Room-213,2025-07-03,11:00,29.3,56.5,4,60,6.7,OFF,ON,OFF,128
SNS0001464,Room-213,2025-07-03,12:00,31.9,67.7,51,60,85.0,ON,ON,ON,144
SNS0001465,Room-213,2025-07-03,13:00,31.5,55.8,55,60,91.7,ON,ON,ON,58
SNS0001466,Room-213,2025-07-03,14:00,28.4,57.1,0,60,0.0,OFF,OFF,OFF,114
SNS0001467,Room-213,2025-07-03,15:00,24.0,43.0,1,60,1.7,OFF,ON,OFF,64
SNS0001468,Room-214,2025-07-03,07:00,28.9,63.4,1,60,1.7,OFF,ON,OFF,130
SNS0001469,Room-214,2025-07-03,08:00,24.6,47.3,44,60,73.3,ON,ON,OFF,127
SNS0001470,Room-214,2025-07-03,09:00,21.0,71.5,0,60,0.0,OFF,OFF,OFF,161
SNS0001471,Room-214,2025-07-03,10:00,36.4,63.1,23,60,38.3,ON,ON,OFF,164
SNS0001472,Room-214,2025-07-03,11:00,23.0,57.8,0,60,0.0,OFF,OFF,OFF,148
SNS0001473,Room-214,2025-07-03,12:00,23.7,35.4,40,60,66.7,ON,ON,ON,178
SNS0001474,Room-214,2025-07-03,13:00,28.6,72.4,31,60,51.7,ON,ON,ON,122
SNS0001475,Room-214,2025-07-03,14:00,25.2,59.3,28,60,46.7,ON,ON,OFF,115
SNS0001476,Room-214,2025-07-03,15:00,20.2,44.0,2,60,3.3,OFF,ON,OFF,37
SNS0001477,Room-215,2025-07-03,07:00,23.8,46.0,2,60,3.3,OFF,ON,OFF,111
SNS0001478,Room-215,2025-07-03,08:00,28.8,70.2,25,60,41.7,ON,ON,OFF,96
SNS0001479,Room-215,2025-07-03,09:00,26.1,35.9,49,60,81.7,ON,ON,OFF,32
SNS0001480,Room-215,2025-07-03,10:00,30.2,53.7,55,60,91.7,ON,ON,ON,180
SNS0001481,Room-215,2025-07-03,11:00,31.8,42.1,1,60,1.7,OFF,ON,OFF,39
SNS0001482,Room-215,2025-07-03,12:00,28.4,74.9,2,60,3.3,OFF,ON,OFF,101
SNS0001483,Room-215,2025-07-03,13:00,33.5,41.3,36,60,60.0,ON,ON,OFF,95
SNS0001484,Room-215,2025-07-03,14:00,24.6,52.2,31,60,51.7,ON,ON,ON,85
SNS0001485,Room-215,2025-07-03,15:00,21.5,69.6,10,60,16.7,OFF,ON,OFF,137
SNS0001486,Room-301,2025-07-03,07:00,26.6,68.3,9,60,15.0,OFF,ON,OFF,102
SNS0001487,Room-301,2025-07-03,08:00,25.8,73.1,1,60,1.7,OFF,ON,OFF,88
SNS0001488,Room-301,2025-07-03,09:00,28.2,46.4,3,60,5.0,OFF,ON,OFF,162
SNS0001489,Room-301,2025-07-03,10:00,35.5,65.4,38,60,63.3,ON,ON,ON,115
SNS0001490,Room-301,2025-07-03,11:00,28.2,52.6,34,60,56.7,ON,ON,ON,116
SNS0001491,Room-301,2025-07-03,12:00,36.4,58.5,3,60,5.0,OFF,ON,OFF,161
SNS0001492,Room-301,2025-07-03,13:00,36.3,36.0,13,60,21.7,OFF,ON,ON,117
SNS0001493,Room-301,2025-07-03,14:00,29.0,39.1,45,60,75.0,ON,ON,OFF,78
SNS0001494,Room-301,2025-07-03,15:00,27.9,67.5,5,60,8.3,OFF,ON,OFF,105
SNS0001495,Room-302,2025-07-03,07:00,29.5,67.6,5,60,8.3,OFF,ON,OFF,126
SNS0001496,Room-302,2025-07-03,08:00,28.0,41.4,1,60,1.7,OFF,ON,OFF,164
SNS0001497,Room-302,2025-07-03,09:00,26.0,42.4,35,60,58.3,ON,ON,ON,45
SNS0001498,Room-302,2025-07-03,10:00,23.9,69.7,34,60,56.7,ON,ON,ON,123
SNS0001499,Room-302,2025-07-03,11:00,30.3,72.4,40,60,66.7,ON,ON,ON,151
SNS0001500,Room-302,2025-07-03,12:00,37.8,66.9,20,60,33.3,OFF,ON,OFF,173
SNS0001501,Room-302,2025-07-03,13:00,23.6,45.9,40,60,66.7,ON,ON,ON,123
SNS0001502,Room-302,2025-07-03,14:00,26.6,40.7,12,60,20.0,OFF,ON,OFF,117
SNS0001503,Room-302,2025-07-03,15:00,21.7,67.2,5,60,8.3,OFF,ON,OFF,138
SNS0001504,Room-303,2025-07-03,07:00,26.1,57.4,8,60,13.3,OFF,ON,OFF,157
SNS0001505,Room-303,2025-07-03,08:00,22.7,51.3,11,60,18.3,OFF,ON,OFF,85
SNS0001506,Room-303,2025-07-03,09:00,24.0,43.6,1,60,1.7,OFF,ON,OFF,91
SNS0001507,Room-303,2025-07-03,10:00,28.1,71.5,32,60,53.3,ON,ON,OFF,137
SNS0001508,Room-303,2025-07-03,11:00,31.0,71.8,2,60,3.3,OFF,ON,OFF,81
SNS0001509,Room-303,2025-07-03,12:00,27.5,53.0,23,60,38.3,ON,ON,ON,46
SNS0001510,Room-303,2025-07-03,13:00,22.6,71.3,47,60,78.3,ON,ON,OFF,134
SNS0001511,Room-303,2025-07-03,14:00,25.2,36.1,5,60,8.3,OFF,ON,OFF,125
SNS0001512,Room-303,2025-07-03,15:00,29.2,49.2,2,60,3.3,OFF,ON,OFF,121
SNS0001513,Room-304,2025-07-03,07:00,24.1,66.4,7,60,11.7,OFF,ON,OFF,145
SNS0001514,Room-304,2025-07-03,08:00,27.6,41.4,33,60,55.0,ON,ON,OFF,163
SNS0001515,Room-304,2025-07-03,09:00,20.9,42.1,31,60,51.7,ON,ON,OFF,179
SNS0001516,Room-304,2025-07-03,10:00,25.0,70.4,44,60,73.3,ON,ON,OFF,162
SNS0001517,Room-304,2025-07-03,11:00,33.3,53.4,38,60,63.3,ON,ON,OFF,69
SNS0001518,Room-304,2025-07-03,12:00,31.4,69.5,54,60,90.0,ON,ON,OFF,67
SNS0001519,Room-304,2025-07-03,13:00,25.2,65.9,48,60,80.0,ON,ON,ON,110
SNS0001520,Room-304,2025-07-03,14:00,31.3,58.0,38,60,63.3,ON,ON,OFF,138
SNS0001521,Room-304,2025-07-03,15:00,25.8,73.7,3,60,5.0,OFF,ON,OFF,114
SNS0001522,Room-305,2025-07-03,07:00,24.2,45.4,5,60,8.3,OFF,ON,OFF,151
SNS0001523,Room-305,2025-07-03,08:00,27.1,70.1,4,60,6.7,OFF,ON,OFF,57
SNS0001524,Room-305,2025-07-03,09:00,21.6,73.5,49,60,81.7,ON,ON,ON,167
SNS0001525,Room-305,2025-07-03,10:00,28.1,53.4,18,60,30.0,OFF,ON,ON,75
SNS0001526,Room-305,2025-07-03,11:00,26.6,50.1,37,60,61.7,ON,ON,ON,46
SNS0001527,Room-305,2025-07-03,12:00,30.8,60.8,7,60,11.7,OFF,ON,OFF,136
SNS0001528,Room-305,2025-07-03,13:00,23.7,37.5,9,60,15.0,OFF,ON,OFF,175
SNS0001529,Room-305,2025-07-03,14:00,28.6,60.2,12,60,20.0,OFF,ON,OFF,93
SNS0001530,Room-305,2025-07-03,15:00,28.4,61.1,0,60,0.0,OFF,OFF,OFF,120
SNS0001531,Room-306,2025-07-03,07:00,24.0,61.3,0,60,0.0,OFF,OFF,OFF,100
SNS0001532,Room-306,2025-07-03,08:00,26.4,44.0,30,60,50.0,ON,ON,OFF,100
SNS0001533,Room-306,2025-07-03,09:00,25.6,74.3,24,60,40.0,ON,ON,OFF,168
SNS0001534,Room-306,2025-07-03,10:00,24.6,54.1,17,60,28.3,OFF,ON,OFF,118
SNS0001535,Room-306,2025-07-03,11:00,28.6,70.8,55,60,91.7,ON,ON,ON,86
SNS0001536,Room-306,2025-07-03,12:00,29.6,72.5,50,60,83.3,ON,ON,ON,46
SNS0001537,Room-306,2025-07-03,13:00,37.5,48.3,20,60,33.3,OFF,ON,OFF,32
SNS0001538,Room-306,2025-07-03,14:00,32.9,49.2,6,60,10.0,OFF,ON,OFF,99
SNS0001539,Room-306,2025-07-03,15:00,20.9,49.8,0,60,0.0,OFF,OFF,OFF,180
SNS0001540,Room-307,2025-07-03,07:00,20.0,56.0,4,60,6.7,OFF,ON,OFF,131
SNS0001541,Room-307,2025-07-03,08:00,25.2,69.4,3,60,5.0,OFF,ON,OFF,44
SNS0001542,Room-307,2025-07-03,09:00,29.1,51.3,32,60,53.3,ON,ON,ON,89
SNS0001543,Room-307,2025-07-03,10:00,37.5,48.7,49,60,81.7,ON,ON,ON,129
SNS0001544,Room-307,2025-07-03,11:00,29.8,35.3,11,60,18.3,OFF,ON,OFF,83
SNS0001545,Room-307,2025-07-03,12:00,23.0,57.9,39,60,65.0,ON,ON,ON,108
SNS0001546,Room-307,2025-07-03,13:00,34.5,40.7,28,60,46.7,ON,ON,OFF,78
SNS0001547,Room-307,2025-07-03,14:00,34.8,48.2,18,60,30.0,OFF,ON,ON,36
SNS0001548,Room-307,2025-07-03,15:00,23.9,57.5,1,60,1.7,OFF,ON,OFF,87
SNS0001549,Room-308,2025-07-03,07:00,27.7,48.3,10,60,16.7,OFF,ON,OFF,146
SNS0001550,Room-308,2025-07-03,08:00,29.5,54.3,19,60,31.7,OFF,ON,ON,44
SNS0001551,Room-308,2025-07-03,09:00,23.1,56.5,50,60,83.3,ON,ON,ON,174
SNS0001552,Room-308,2025-07-03,10:00,34.6,73.6,19,60,31.7,OFF,ON,OFF,94
SNS0001553,Room-308,2025-07-03,11:00,22.3,72.4,23,60,38.3,ON,ON,ON,167
SNS0001554,Room-308,2025-07-03,12:00,29.2,62.0,18,60,30.0,OFF,ON,OFF,92
SNS0001555,Room-308,2025-07-03,13:00,27.2,59.1,13,60,21.7,OFF,ON,ON,74
SNS0001556,Room-308,2025-07-03,14:00,27.7,44.8,22,60,36.7,ON,ON,ON,93
SNS0001557,Room-308,2025-07-03,15:00,29.7,48.0,9,60,15.0,OFF,ON,OFF,158
SNS0001558,Room-309,2025-07-03,07:00,20.6,37.5,2,60,3.3,OFF,ON,OFF,152
SNS0001559,Room-309,2025-07-03,08:00,23.0,36.0,31,60,51.7,ON,ON,OFF,50
SNS0001560,Room-309,2025-07-03,09:00,20.7,72.4,8,60,13.3,OFF,ON,OFF,103
SNS0001561,Room-309,2025-07-03,10:00,33.1,42.1,28,60,46.7,ON,ON,OFF,92
SNS0001562,Room-309,2025-07-03,11:00,35.6,60.5,46,60,76.7,ON,ON,OFF,138
SNS0001563,Room-309,2025-07-03,12:00,30.3,36.9,32,60,53.3,ON,ON,ON,69
SNS0001564,Room-309,2025-07-03,13:00,23.4,36.4,6,60,10.0,OFF,ON,OFF,52
SNS0001565,Room-309,2025-07-03,14:00,31.8,63.2,6,60,10.0,OFF,ON,OFF,90
SNS0001566,Room-309,2025-07-03,15:00,26.7,49.4,10,60,16.7,OFF,ON,OFF,144
SNS0001567,Room-310,2025-07-03,07:00,27.0,47.6,10,60,16.7,OFF,ON,OFF,105
SNS0001568,Room-310,2025-07-03,08:00,21.7,38.5,21,60,35.0,ON,ON,ON,153
SNS0001569,Room-310,2025-07-03,09:00,25.9,44.9,49,60,81.7,ON,ON,ON,112
SNS0001570,Room-310,2025-07-03,10:00,35.9,74.9,20,60,33.3,OFF,ON,ON,85
SNS0001571,Room-310,2025-07-03,11:00,24.4,72.2,11,60,18.3,OFF,ON,ON,109
SNS0001572,Room-310,2025-07-03,12:00,36.3,67.0,26,60,43.3,ON,ON,OFF,164
SNS0001573,Room-310,2025-07-03,13:00,27.4,59.9,6,60,10.0,OFF,ON,OFF,172
SNS0001574,Room-310,2025-07-03,14:00,31.7,51.8,37,60,61.7,ON,ON,ON,34
SNS0001575,Room-310,2025-07-03,15:00,25.5,38.6,6,60,10.0,OFF,ON,OFF,102
SNS0001576,Room-311,2025-07-03,07:00,23.7,39.4,0,60,0.0,OFF,OFF,OFF,43
SNS0001577,Room-311,2025-07-03,08:00,28.7,56.2,19,60,31.7,OFF,ON,ON,123
SNS0001578,Room-311,2025-07-03,09:00,23.2,61.7,51,60,85.0,ON,ON,OFF,119
SNS0001579,Room-311,2025-07-03,10:00,36.7,55.1,3,60,5.0,OFF,ON,OFF,161
SNS0001580,Room-311,2025-07-03,11:00,30.9,39.1,3,60,5.0,OFF,ON,OFF,171
SNS0001581,Room-311,2025-07-03,12:00,34.5,64.6,31,60,51.7,ON,ON,ON,140
SNS0001582,Room-311,2025-07-03,13:00,30.8,74.9,50,60,83.3,ON,ON,ON,136
SNS0001583,Room-311,2025-07-03,14:00,27.5,51.8,31,60,51.7,ON,ON,ON,71
SNS0001584,Room-311,2025-07-03,15:00,20.3,68.1,5,60,8.3,OFF,ON,OFF,153
SNS0001585,Room-312,2025-07-03,07:00,26.2,41.3,0,60,0.0,OFF,OFF,OFF,127
SNS0001586,Room-312,2025-07-03,08:00,21.5,44.8,16,60,26.7,OFF,ON,OFF,104
SNS0001587,Room-312,2025-07-03,09:00,23.5,36.6,16,60,26.7,OFF,ON,OFF,37
SNS0001588,Room-312,2025-07-03,10:00,29.0,57.6,33,60,55.0,ON,ON,OFF,62
SNS0001589,Room-312,2025-07-03,11:00,30.8,67.5,50,60,83.3,ON,ON,OFF,127
SNS0001590,Room-312,2025-07-03,12:00,35.3,40.3,31,60,51.7,ON,ON,OFF,78
SNS0001591,Room-312,2025-07-03,13:00,32.8,63.9,6,60,10.0,OFF,ON,OFF,134
SNS0001592,Room-312,2025-07-03,14:00,34.4,44.5,25,60,41.7,ON,ON,OFF,55
SNS0001593,Room-312,2025-07-03,15:00,25.0,61.1,6,60,10.0,OFF,ON,OFF,37
SNS0001594,Room-313,2025-07-03,07:00,20.5,43.8,3,60,5.0,OFF,ON,OFF,76
SNS0001595,Room-313,2025-07-03,08:00,24.3,42.6,4,60,6.7,OFF,ON,OFF,61
SNS0001596,Room-313,2025-07-03,09:00,23.7,44.1,21,60,35.0,ON,ON,OFF,151
SNS0001597,Room-313,2025-07-03,10:00,30.4,51.0,24,60,40.0,ON,ON,ON,135
SNS0001598,Room-313,2025-07-03,11:00,22.9,63.3,10,60,16.7,OFF,ON,OFF,97
SNS0001599,Room-313,2025-07-03,12:00,25.4,56.0,51,60,85.0,ON,ON,ON,41
SNS0001600,Room-313,2025-07-03,13:00,22.4,59.0,50,60,83.3,ON,ON,ON,138
SNS0001601,Room-313,2025-07-03,14:00,25.3,46.2,1,60,1.7,OFF,ON,OFF,78
SNS0001602,Room-313,2025-07-03,15:00,28.7,36.3,3,60,5.0,OFF,ON,OFF,32
SNS0001603,Room-314,2025-07-03,07:00,22.3,66.8,4,60,6.7,OFF,ON,OFF,103
SNS0001604,Room-314,2025-07-03,08:00,21.1,74.7,35,60,58.3,ON,ON,ON,143
SNS0001605,Room-314,2025-07-03,09:00,23.5,71.1,47,60,78.3,ON,ON,OFF,31
SNS0001606,Room-314,2025-07-03,10:00,37.1,69.8,15,60,25.0,OFF,ON,ON,97
SNS0001607,Room-314,2025-07-03,11:00,26.8,48.5,45,60,75.0,ON,ON,ON,95
SNS0001608,Room-314,2025-07-03,12:00,24.7,41.2,28,60,46.7,ON,ON,OFF,151
SNS0001609,Room-314,2025-07-03,13:00,25.2,62.3,4,60,6.7,OFF,ON,OFF,149
SNS0001610,Room-314,2025-07-03,14:00,24.4,58.0,50,60,83.3,ON,ON,ON,81
SNS0001611,Room-314,2025-07-03,15:00,28.4,41.4,1,60,1.7,OFF,ON,OFF,156
SNS0001612,Room-315,2025-07-03,07:00,26.5,47.8,3,60,5.0,OFF,ON,OFF,93
SNS0001613,Room-315,2025-07-03,08:00,27.4,51.1,26,60,43.3,ON,ON,OFF,95
SNS0001614,Room-315,2025-07-03,09:00,26.8,42.0,23,60,38.3,ON,ON,ON,172
SNS0001615,Room-315,2025-07-03,10:00,22.1,54.2,6,60,10.0,OFF,ON,OFF,141
SNS0001616,Room-315,2025-07-03,11:00,27.7,71.0,6,60,10.0,OFF,ON,OFF,96
SNS0001617,Room-315,2025-07-03,12:00,22.5,53.2,38,60,63.3,ON,ON,OFF,63
SNS0001618,Room-315,2025-07-03,13:00,29.1,49.9,0,60,0.0,OFF,OFF,OFF,161
SNS0001619,Room-315,2025-07-03,14:00,35.6,46.0,26,60,43.3,ON,ON,OFF,91
SNS0001620,Room-315,2025-07-03,15:00,28.0,37.4,1,60,1.7,OFF,ON,OFF,57
SNS0001621,Room-G01,2025-07-04,07:00,25.2,65.0,4,60,6.7,OFF,ON,OFF,118
SNS0001622,Room-G01,2025-07-04,08:00,23.0,71.0,45,60,75.0,ON,ON,ON,132
