record_id,student_id,class,section,subject,exam_type,academic_year,max_marks,marks_obtained,percentage,grade,teacher_id,remarks
REC0002275,STU00171,4,A,Mathematics,Unit Test 3,2025-26,50,25,50.0,C,TCH0074,Retest required
REC0002276,STU00171,4,A,Science,Unit Test 3,2025-26,50,33,66.0,B,TCH0068,Average
REC0002277,STU00171,4,A,Social Studies,Unit Test 3,2025-26,50,27,54.0,C,TCH0038,Excellent
REC0002278,STU00171,4,A,Computer Science,Unit Test 3,2025-26,50,28,56.0,C,TCH0008,Retest required
REC0002279,STU00171,4,A,Physical Education,Unit Test 3,2025-26,50,24,48.0,D,TCH0005,Needs improvement
REC0002280,STU00171,4,A,English,Unit Test 1,2025-26,50,39,78.0,B+,TCH0069,
REC0002281,STU00171,4,A,Hindi,Unit Test 1,2025-26,50,31,62.0,B,TCH0078,Retest required
REC0002282,STU00171,4,A,Mathematics,Unit Test 1,2025-26,50,34,68.0,B,TCH0049,Retest required
REC0002283,STU00171,4,A,Science,Unit Test 1,2025-26,50,29,58.0,C,TCH0080,Average
REC0002284,STU00171,4,A,Social Studies,Unit Test 1,2025-26,50,24,48.0,D,TCH0053,Average
REC0002285,STU00171,4,A,Computer Science,Unit Test 1,2025-26,50,35,70.0,B+,TCH0044,Good
REC0002286,STU00171,4,A,Physical Education,Unit Test 1,2025-26,50,31,62.0,B,TCH0053,Retest required
REC0002287,STU00172,2,B,English,Unit Test 1,2025-26,50,34,68.0,B,TCH0004,Absent for exam
REC0002288,STU00172,2,B,Hindi,Unit Test 1,2025-26,50,24,48.0,D,TCH0043,Retest required
REC0002289,STU00172,2,B,Mathematics,Unit Test 1,2025-26,50,26,52.0,C,TCH0028,Needs improvement
REC0002290,STU00172,2,B,Science,Unit Test 1,2025-26,50,38,76.0,B+,TCH0042,Retest required
REC0002291,STU00172,2,B,Social Studies,Unit Test 1,2025-26,50,26,52.0,C,TCH0045,Retest required
REC0002292,STU00172,2,B,Computer Science,Unit Test 1,2025-26,50,29,58.0,C,TCH0080,Excellent
REC0002293,STU00172,2,B,Physical Education,Unit Test 1,2025-26,50,23,46.0,D,TCH0055,Excellent
REC0002294,STU00172,2,B,English,Mid Term,2025-26,100,61,61.0,B,TCH0034,Absent for exam
REC0002295,STU00172,2,B,Hindi,Mid Term,2025-26,100,65,65.0,B,TCH0019,Excellent
REC0002296,STU00172,2,B,Mathematics,Mid Term,2025-26,100,66,66.0,B,TCH0058,
REC0002297,STU00172,2,B,Science,Mid Term,2025-26,100,68,68.0,B,TCH0069,Good
REC0002298,STU00172,2,B,Social Studies,Mid Term,2025-26,100,54,54.0,C,TCH0060,Retest required
REC0002299,STU00172,2,B,Computer Science,Mid Term,2025-26,100,60,60.0,B,TCH0059,Retest required
REC0002300,STU00172,2,B,Physical Education,Mid Term,2025-26,100,72,72.0,B+,TCH0038,Needs improvement
REC0002301,STU00173,3,C,English,Mid Term,2025-26,100,50,50.0,C,TCH0012,Absent for exam
REC0002302,STU00173,3,C,Hindi,Mid Term,2025-26,100,57,57.0,C,TCH0032,Absent for exam
REC0002303,STU00173,3,C,Mathematics,Mid Term,2025-26,100,59,59.0,C,TCH0030,Average
REC0002304,STU00173,3,C,Science,Mid Term,2025-26,100,58,58.0,C,TCH0030,Absent for exam
REC0002305,STU00173,3,C,Social Studies,Mid Term,2025-26,100,50,50.0,C,TCH0072,Average
REC0002306,STU00173,3,C,Computer Science,Mid Term,2025-26,100,44,44.0,D,TCH0058,Good
REC0002307,STU00173,3,C,Physical Education,Mid Term,2025-26,100,76,76.0,B+,TCH0022,Needs improvement
REC0002308,STU00173,3,C,English,Unit Test 2,2025-26,50,24,48.0,D,TCH0050,Good
REC0002309,STU00173,3,C,Hindi,Unit Test 2,2025-26,50,33,66.0,B,TCH0042,Needs improvement
REC0002310,STU00173,3,C,Mathematics,Unit Test 2,2025-26,50,30,60.0,B,TCH0050,Excellent
REC0002311,STU00173,3,C,Science,Unit Test 2,2025-26,50,30,60.0,B,TCH0018,Retest required
REC0002312,STU00173,3,C,Social Studies,Unit Test 2,2025-26,50,30,60.0,B,TCH0011,Excellent
REC0002313,STU00173,3,C,Computer Science,Unit Test 2,2025-26,50,31,62.0,B,TCH0019,
REC0002314,STU00173,3,C,Physical Education,Unit Test 2,2025-26,50,32,64.0,B,TCH0015,Excellent
REC0002315,STU00174,12,A,Physics,Unit Test 3,2025-26,50,44,88.0,A,TCH0044,Needs improvement
REC0002316,STU00174,12,A,Chemistry,Unit Test 3,2025-26,50,32,64.0,B,TCH0010,Excellent
REC0002317,STU00174,12,A,Biology,Unit Test 3,2025-26,50,42,84.0,A,TCH0008,Absent for exam
REC0002318,STU00174,12,A,Mathematics,Unit Test 3,2025-26,50,42,84.0,A,TCH0069,Absent for exam
REC0002319,STU00174,12,A,Computer Science,Unit Test 3,2025-26,50,28,56.0,C,TCH0012,Needs improvement
REC0002320,STU00174,12,A,Physics,Final Exam,2025-26,100,98,98.0,A+,TCH0059,Excellent
REC0002321,STU00174,12,A,Chemistry,Final Exam,2025-26,100,88,88.0,A,TCH0011,Needs improvement
REC0002322,STU00174,12,A,Biology,Final Exam,2025-26,100,95,95.0,A+,TCH0056,Retest required
REC0002323,STU00174,12,A,Mathematics,Final Exam,2025-26,100,93,93.0,A+,TCH0059,Excellent
REC0002324,STU00174,12,A,Computer Science,Final Exam,2025-26,100,80,80.0,A,TCH0062,Absent for exam
REC0002325,STU00175,6,C,English,Mid Term,2025-26,100,27,27.0,F,TCH0076,Average
REC0002326,STU00175,6,C,Hindi,Mid Term,2025-26,100,42,42.0,D,TCH0018,Absent for exam
REC0002327,STU00175,6,C,Mathematics,Mid Term,2025-26,100,14,14.0,F,TCH0021,Absent for exam
REC0002328,STU00175,6,C,Science,Mid Term,2025-26,100,19,19.0,F,TCH0004,Good
REC0002329,STU00175,6,C,Social Studies,Mid Term,2025-26,100,12,12.0,F,TCH0052,Needs improvement
REC0002330,STU00175,6,C,Computer Science,Mid Term,2025-26,100,22,22.0,F,TCH0021,Absent for exam
REC0002331,STU00175,6,C,Physical Education,Mid Term,2025-26,100,7,7.0,F,TCH0002,Excellent
REC0002332,STU00175,6,C,English,Unit Test 2,2025-26,50,14,28.0,F,TCH0023,Average
REC0002333,STU00175,6,C,Hindi,Unit Test 2,2025-26,50,16,32.0,F,TCH0042,Good
REC0002334,STU00175,6,C,Mathematics,Unit Test 2,2025-26,50,13,26.0,F,TCH0047,
REC0002335,STU00175,6,C,Science,Unit Test 2,2025-26,50,14,28.0,F,TCH0055,Good
REC0002336,STU00175,6,C,Social Studies,Unit Test 2,2025-26,50,11,22.0,F,TCH0036,Average
REC0002337,STU00175,6,C,Computer Science,Unit Test 2,2025-26,50,8,16.0,F,TCH0008,Needs improvement
REC0002338,STU00175,6,C,Physical Education,Unit Test 2,2025-26,50,22,44.0,D,TCH0060,Good
REC0002339,STU00176,1,C,English,Unit Test 1,2025-26,50,35,70.0,B+,TCH0010,Average
REC0002340,STU00176,1,C,Hindi,Unit Test 1,2025-26,50,30,60.0,B,TCH0067,Excellent
REC0002341,STU00176,1,C,Mathematics,Unit Test 1,2025-26,50,24,48.0,D,TCH0055,
REC0002342,STU00176,1,C,Science,Unit Test 1,2025-26,50,21,42.0,D,TCH0002,Retest required
REC0002343,STU00176,1,C,Social Studies,Unit Test 1,2025-26,50,30,60.0,B,TCH0054,
REC0002344,STU00176,1,C,Computer Science,Unit Test 1,2025-26,50,33,66.0,B,TCH0049,Good
REC0002345,STU00176,1,C,Physical Education,Unit Test 1,2025-26,50,18,36.0,D,TCH0035,Excellent
REC0002346,STU00176,1,C,English,Final Exam,2025-26,100,52,52.0,C,TCH0049,Excellent
REC0002347,STU00176,1,C,Hindi,Final Exam,2025-26,100,54,54.0,C,TCH0019,Needs improvement
REC0002348,STU00176,1,C,Mathematics,Final Exam,2025-26,100,83,83.0,A,TCH0059,Good
REC0002349,STU00176,1,C,Science,Final Exam,2025-26,100,52,52.0,C,TCH0001,Retest required
REC0002350,STU00176,1,C,Social Studies,Final Exam,2025-26,100,69,69.0,B,TCH0001,Retest required
REC0002351,STU00176,1,C,Computer Science,Final Exam,2025-26,100,51,51.0,C,TCH0076,Retest required
REC0002352,STU00176,1,C,Physical Education,Final Exam,2025-26,100,57,57.0,C,TCH0065,Absent for exam
REC0002353,STU00177,2,B,English,Unit Test 4,2025-26,50,31,62.0,B,TCH0046,Average
REC0002354,STU00177,2,B,Hindi,Unit Test 4,2025-26,50,30,60.0,B,TCH0073,Excellent
REC0002355,STU00177,2,B,Mathematics,Unit Test 4,2025-26,50,32,64.0,B,TCH0034,Good
REC0002356,STU00177,2,B,Science,Unit Test 4,2025-26,50,28,56.0,C,TCH0013,Average
REC0002357,STU00177,2,B,Social Studies,Unit Test 4,2025-26,50,22,44.0,D,TCH0067,Absent for exam
REC0002358,STU00177,2,B,Computer Science,Unit Test 4,2025-26,50,31,62.0,B,TCH0064,
REC0002359,STU00177,2,B,Physical Education,Unit Test 4,2025-26,50,30,60.0,B,TCH0018,Average
REC0002360,STU00177,2,B,English,Final Exam,2025-26,100,55,55.0,C,TCH0001,Needs improvement
REC0002361,STU00177,2,B,Hindi,Final Exam,2025-26,100,54,54.0,C,TCH0046,Average
REC0002362,STU00177,2,B,Mathematics,Final Exam,2025-26,100,50,50.0,C,TCH0029,Needs improvement
REC0002363,STU00177,2,B,Science,Final Exam,2025-26,100,48,48.0,D,TCH0028,Retest required
REC0002364,STU00177,2,B,Social Studies,Final Exam,2025-26,100,52,52.0,C,TCH0031,
REC0002365,STU00177,2,B,Computer Science,Final Exam,2025-26,100,83,83.0,A,TCH0005,Excellent
REC0002366,STU00177,2,B,Physical Education,Final Exam,2025-26,100,67,67.0,B,TCH0046,Excellent
REC0002367,STU00178,5,A,English,Mid Term,2025-26,100,92,92.0,A+,TCH0048,Good
REC0002368,STU00178,5,A,Hindi,Mid Term,2025-26,100,63,63.0,B,TCH0036,Excellent
REC0002369,STU00178,5,A,Mathematics,Mid Term,2025-26,100,84,84.0,A,TCH0066,Excellent
REC0002370,STU00178,5,A,Science,Mid Term,2025-26,100,88,88.0,A,TCH0010,Average
REC0002371,STU00178,5,A,Social Studies,Mid Term,2025-26,100,73,73.0,B+,TCH0024,Average
REC0002372,STU00178,5,A,Computer Science,Mid Term,2025-26,100,84,84.0,A,TCH0013,Average
REC0002373,STU00178,5,A,Physical Education,Mid Term,2025-26,100,86,86.0,A,TCH0027,Good
REC0002374,STU00178,5,A,English,Unit Test 4,2025-26,50,40,80.0,A,TCH0041,
REC0002375,STU00178,5,A,Hindi,Unit Test 4,2025-26,50,43,86.0,A,TCH0004,Excellent
REC0002376,STU00178,5,A,Mathematics,Unit Test 4,2025-26,50,42,84.0,A,TCH0059,Needs improvement
REC0002377,STU00178,5,A,Science,Unit Test 4,2025-26,50,50,100.0,A+,TCH0058,Needs improvement
REC0002378,STU00178,5,A,Social Studies,Unit Test 4,2025-26,50,40,80.0,A,TCH0041,Average
REC0002379,STU00178,5,A,Computer Science,Unit Test 4,2025-26,50,38,76.0,B+,TCH0007,Excellent
REC0002380,STU00178,5,A,Physical Education,Unit Test 4,2025-26,50,43,86.0,A,TCH0057,Average
REC0002381,STU00179,12,B,Accountancy,Unit Test 1,2025-26,50,28,56.0,C,TCH0003,Excellent
REC0002382,STU00179,12,B,Business Studies,Unit Test 1,2025-26,50,12,24.0,F,TCH0067,Retest required
REC0002383,STU00179,12,B,Economics,Unit Test 1,2025-26,50,22,44.0,D,TCH0068,Average
REC0002384,STU00179,12,B,Mathematics,Unit Test 1,2025-26,50,17,34.0,D,TCH0037,Excellent
REC0002385,STU00179,12,B,Informatics Practices,Unit Test 1,2025-26,50,16,32.0,F,TCH0001,Needs improvement
REC0002386,STU00179,12,B,Accountancy,Mid Term,2025-26,100,42,42.0,D,TCH0015,Average
REC0002387,STU00179,12,B,Business Studies,Mid Term,2025-26,100,42,42.0,D,TCH0056,Retest required
REC0002388,STU00179,12,B,Economics,Mid Term,2025-26,100,34,34.0,D,TCH0034,Excellent
REC0002389,STU00179,12,B,Mathematics,Mid Term,2025-26,100,34,34.0,D,TCH0068,Excellent
REC0002390,STU00179,12,B,Informatics Practices,Mid Term,2025-26,100,57,57.0,C,TCH0002,Needs improvement
REC0002391,STU00180,7,C,English,Final Exam,2025-26,100,28,28.0,F,TCH0065,Absent for exam
REC0002392,STU00180,7,C,Hindi,Final Exam,2025-26,100,38,38.0,D,TCH0022,Needs improvement
REC0002393,STU00180,7,C,Mathematics,Final Exam,2025-26,100,55,55.0,C,TCH0050,
REC0002394,STU00180,7,C,Science,Final Exam,2025-26,100,62,62.0,B,TCH0028,Good
REC0002395,STU00180,7,C,Social Studies,Final Exam,2025-26,100,38,38.0,D,TCH0021,Good
REC0002396,STU00180,7,C,Computer Science,Final Exam,2025-26,100,30,30.0,F,TCH0079,Absent for exam
REC0002397,STU00180,7,C,Physical Education,Final Exam,2025-26,100,22,22.0,F,TCH0008,Excellent
REC0002398,STU00180,7,C,English,Unit Test 1,2025-26,50,21,42.0,D,TCH0034,Average
REC0002399,STU00180,7,C,Hindi,Unit Test 1,2025-26,50,19,38.0,D,TCH0009,Good
REC0002400,STU00180,7,C,Mathematics,Unit Test 1,2025-26,50,18,36.0,D,TCH0072,Retest required
REC0002401,STU00180,7,C,Science,Unit Test 1,2025-26,50,31,62.0,B,TCH0029,Absent for exam
REC0002402,STU00180,7,C,Social Studies,Unit Test 1,2025-26,50,17,34.0,D,TCH0045,Good
REC0002403,STU00180,7,C,Computer Science,Unit Test 1,2025-26,50,26,52.0,C,TCH0035,Retest required
REC0002404,STU00180,7,C,Physical Education,Unit Test 1,2025-26,50,19,38.0,D,TCH0020,Needs improvement
REC0002405,STU00181,12,A,Physics,Unit Test 2,2025-26,50,24,48.0,D,TCH0077,Excellent
REC0002406,STU00181,12,A,Chemistry,Unit Test 2,2025-26,50,25,50.0,C,TCH0061,Needs improvement
REC0002407,STU00181,12,A,Biology,Unit Test 2,2025-26,50,21,42.0,D,TCH0067,
REC0002408,STU00181,12,A,Mathematics,Unit Test 2,2025-26,50,28,56.0,C,TCH0073,Good
REC0002409,STU00181,12,A,Computer Science,Unit Test 2,2025-26,50,26,52.0,C,TCH0057,
REC0002410,STU00181,12,A,Physics,Mid Term,2025-26,100,53,53.0,C,TCH0065,Absent for exam
REC0002411,STU00181,12,A,Chemistry,Mid Term,2025-26,100,44,44.0,D,TCH0003,Good
REC0002412,STU00181,12,A,Biology,Mid Term,2025-26,100,51,51.0,C,TCH0006,Needs improvement
REC0002413,STU00181,12,A,Mathematics,Mid Term,2025-26,100,55,55.0,C,TCH0031,Good
REC0002414,STU00181,12,A,Computer Science,Mid Term,2025-26,100,58,58.0,C,TCH0063,Good
REC0002415,STU00182,9,B,English,Unit Test 3,2025-26,50,38,76.0,B+,TCH0040,Retest required
REC0002416,STU00182,9,B,Hindi,Unit Test 3,2025-26,50,37,74.0,B+,TCH0014,Retest required
REC0002417,STU00182,9,B,Mathematics,Unit Test 3,2025-26,50,37,74.0,B+,TCH0071,Average
REC0002418,STU00182,9,B,Science,Unit Test 3,2025-26,50,41,82.0,A,TCH0045,Absent for exam
REC0002419,STU00182,9,B,Social Studies,Unit Test 3,2025-26,50,37,74.0,B+,TCH0063,Retest required
REC0002420,STU00182,9,B,Computer Science,Unit Test 3,2025-26,50,40,80.0,A,TCH0064,Good
REC0002421,STU00182,9,B,Physical Education,Unit Test 3,2025-26,50,37,74.0,B+,TCH0004,Needs improvement
REC0002422,STU00182,9,B,English,Unit Test 1,2025-26,50,50,100.0,A+,TCH0071,Needs improvement
REC0002423,STU00182,9,B,Hindi,Unit Test 1,2025-26,50,39,78.0,B+,TCH0026,
REC0002424,STU00182,9,B,Mathematics,Unit Test 1,2025-26,50,43,86.0,A,TCH0037,Retest required
REC0002425,STU00182,9,B,Science,Unit Test 1,2025-26,50,44,88.0,A,TCH0023,Average
REC0002426,STU00182,9,B,Social Studies,Unit Test 1,2025-26,50,43,86.0,A,TCH0034,
REC0002427,STU00182,9,B,Computer Science,Unit Test 1,2025-26,50,44,88.0,A,TCH0066,Absent for exam
REC0002428,STU00182,9,B,Physical Education,Unit Test 1,2025-26,50,41,82.0,A,TCH0042,Needs improvement
REC0002429,STU00183,6,D,English,Mid Term,2025-26,100,78,78.0,B+,TCH0022,Average
REC0002430,STU00183,6,D,Hindi,Mid Term,2025-26,100,78,78.0,B+,TCH0016,Retest required
REC0002431,STU00183,6,D,Mathematics,Mid Term,2025-26,100,80,80.0,A,TCH0033,Excellent
REC0002432,STU00183,6,D,Science,Mid Term,2025-26,100,86,86.0,A,TCH0072,
REC0002433,STU00183,6,D,Social Studies,Mid Term,2025-26,100,89,89.0,A,TCH0041,Good
REC0002434,STU00183,6,D,Computer Science,Mid Term,2025-26,100,68,68.0,B,TCH0041,Needs improvement
REC0002435,STU00183,6,D,Physical Education,Mid Term,2025-26,100,81,81.0,A,TCH0014,Average
REC0002436,STU00183,6,D,English,Final Exam,2025-26,100,67,67.0,B,TCH0073,Good
REC0002437,STU00183,6,D,Hindi,Final Exam,2025-26,100,84,84.0,A,TCH0020,Average
REC0002438,STU00183,6,D,Mathematics,Final Exam,2025-26,100,68,68.0,B,TCH0020,Good
REC0002439,STU00183,6,D,Science,Final Exam,2025-26,100,89,89.0,A,TCH0051,Good
REC0002440,STU00183,6,D,Social Studies,Final Exam,2025-26,100,87,87.0,A,TCH0018,Good
REC0002441,STU00183,6,D,Computer Science,Final Exam,2025-26,100,71,71.0,B+,TCH0047,Needs improvement
REC0002442,STU00183,6,D,Physical Education,Final Exam,2025-26,100,84,84.0,A,TCH0003,Needs improvement
REC0002443,STU00184,11,A,Accountancy,Unit Test 1,2025-26,50,13,26.0,F,TCH0040,Absent for exam
REC0002444,STU00184,11,A,Business Studies,Unit Test 1,2025-26,50,13,26.0,F,TCH0062,Absent for exam
REC0002445,STU00184,11,A,Economics,Unit Test 1,2025-26,50,8,16.0,F,TCH0005,Average
REC0002446,STU00184,11,A,Mathematics,Unit Test 1,2025-26,50,22,44.0,D,TCH0021,
REC0002447,STU00184,11,A,Informatics Practices,Unit Test 1,2025-26,50,12,24.0,F,TCH0013,Good
REC0002448,STU00184,11,A,Accountancy,Unit Test 4,2025-26,50,4,8.0,F,TCH0046,
REC0002449,STU00184,11,A,Business Studies,Unit Test 4,2025-26,50,15,30.0,F,TCH0052,Excellent
REC0002450,STU00184,11,A,Economics,Unit Test 4,2025-26,50,11,22.0,F,TCH0063,Excellent
REC0002451,STU00184,11,A,Mathematics,Unit Test 4,2025-26,50,14,28.0,F,TCH0071,Good
REC0002452,STU00184,11,A,Informatics Practices,Unit Test 4,2025-26,50,11,22.0,F,TCH0064,Average
REC0002453,STU00185,11,C,History,Unit Test 3,2025-26,50,29,58.0,C,TCH0080,Retest required
REC0002454,STU00185,11,C,Political Science,Unit Test 3,2025-26,50,32,64.0,B,TCH0075,Good
REC0002455,STU00185,11,C,Geography,Unit Test 3,2025-26,50,22,44.0,D,TCH0036,Absent for exam
REC0002456,STU00185,11,C,Economics,Unit Test 3,2025-26,50,31,62.0,B,TCH0027,Average
REC0002457,STU00185,11,C,Sociology,Unit Test 3,2025-26,50,28,56.0,C,TCH0027,Retest required
REC0002458,STU00185,11,C,History,Unit Test 4,2025-26,50,17,34.0,D,TCH0004,Needs improvement
REC0002459,STU00185,11,C,Political Science,Unit Test 4,2025-26,50,33,66.0,B,TCH0044,Excellent
REC0002460,STU00185,11,C,Geography,Unit Test 4,2025-26,50,37,74.0,B+,TCH0027,Needs improvement
REC0002461,STU00185,11,C,Economics,Unit Test 4,2025-26,50,29,58.0,C,TCH0072,Needs improvement
REC0002462,STU00185,11,C,Sociology,Unit Test 4,2025-26,50,31,62.0,B,TCH0022,
REC0002463,STU00186,8,D,English,Unit Test 1,2025-26,50,44,88.0,A,TCH0065,Needs improvement
REC0002464,STU00186,8,D,Hindi,Unit Test 1,2025-26,50,47,94.0,A+,TCH0078,Average
REC0002465,STU00186,8,D,Mathematics,Unit Test 1,2025-26,50,29,58.0,C,TCH0078,Excellent
REC0002466,STU00186,8,D,Science,Unit Test 1,2025-26,50,36,72.0,B+,TCH0067,Average
REC0002467,STU00186,8,D,Social Studies,Unit Test 1,2025-26,50,38,76.0,B+,TCH0052,Excellent
REC0002468,STU00186,8,D,Computer Science,Unit Test 1,2025-26,50,39,78.0,B+,TCH0062,Needs improvement
REC0002469,STU00186,8,D,Physical Education,Unit Test 1,2025-26,50,41,82.0,A,TCH0033,Excellent
REC0002470,STU00186,8,D,English,Mid Term,2025-26,100,74,74.0,B+,TCH0074,Good
REC0002471,STU00186,8,D,Hindi,Mid Term,2025-26,100,91,91.0,A+,TCH0019,Retest required
REC0002472,STU00186,8,D,Mathematics,Mid Term,2025-26,100,76,76.0,B+,TCH0001,Retest required
REC0002473,STU00186,8,D,Science,Mid Term,2025-26,100,69,69.0,B,TCH0048,Average
REC0002474,STU00186,8,D,Social Studies,Mid Term,2025-26,100,58,58.0,C,TCH0003,Excellent
REC0002475,STU00186,8,D,Computer Science,Mid Term,2025-26,100,85,85.0,A,TCH0045,Needs improvement
REC0002476,STU00186,8,D,Physical Education,Mid Term,2025-26,100,90,90.0,A+,TCH0054,
REC0002477,STU00187,2,C,English,Unit Test 3,2025-26,50,20,40.0,D,TCH0067,
REC0002478,STU00187,2,C,Hindi,Unit Test 3,2025-26,50,18,36.0,D,TCH0050,Excellent
REC0002479,STU00187,2,C,Mathematics,Unit Test 3,2025-26,50,17,34.0,D,TCH0045,Needs improvement
REC0002480,STU00187,2,C,Science,Unit Test 3,2025-26,50,14,28.0,F,TCH0066,Absent for exam
REC0002481,STU00187,2,C,Social Studies,Unit Test 3,2025-26,50,5,10.0,F,TCH0057,Good
REC0002482,STU00187,2,C,Computer Science,Unit Test 3,2025-26,50,14,28.0,F,TCH0037,Good
REC0002483,STU00187,2,C,Physical Education,Unit Test 3,2025-26,50,13,26.0,F,TCH0019,Absent for exam
REC0002484,STU00187,2,C,English,Unit Test 1,2025-26,50,12,24.0,F,TCH0009,Retest required
REC0002485,STU00187,2,C,Hindi,Unit Test 1,2025-26,50,18,36.0,D,TCH0012,Average
REC0002486,STU00187,2,C,Mathematics,Unit Test 1,2025-26,50,10,20.0,F,TCH0034,Excellent
REC0002487,STU00187,2,C,Science,Unit Test 1,2025-26,50,20,40.0,D,TCH0070,Needs improvement
REC0002488,STU00187,2,C,Social Studies,Unit Test 1,2025-26,50,9,18.0,F,TCH0005,Retest required
REC0002489,STU00187,2,C,Computer Science,Unit Test 1,2025-26,50,13,26.0,F,TCH0037,Good
REC0002490,STU00187,2,C,Physical Education,Unit Test 1,2025-26,50,17,34.0,D,TCH0075,Average
REC0002491,STU00188,11,D,Physics,Unit Test 4,2025-26,50,31,62.0,B,TCH0056,Needs improvement
REC0002492,STU00188,11,D,Chemistry,Unit Test 4,2025-26,50,40,80.0,A,TCH0025,Average
REC0002493,STU00188,11,D,Biology,Unit Test 4,2025-26,50,37,74.0,B+,TCH0011,Retest required
REC0002494,STU00188,11,D,Mathematics,Unit Test 4,2025-26,50,40,80.0,A,TCH0030,Needs improvement
REC0002495,STU00188,11,D,Computer Science,Unit Test 4,2025-26,50,35,70.0,B+,TCH0030,Retest required
REC0002496,STU00188,11,D,Physics,Mid Term,2025-26,100,74,74.0,B+,TCH0012,Excellent
REC0002497,STU00188,11,D,Chemistry,Mid Term,2025-26,100,79,79.0,B+,TCH0006,
REC0002498,STU00188,11,D,Biology,Mid Term,2025-26,100,87,87.0,A,TCH0002,Average
REC0002499,STU00188,11,D,Mathematics,Mid Term,2025-26,100,83,83.0,A,TCH0045,Needs improvement
REC0002500,STU00188,11,D,Computer Science,Mid Term,2025-26,100,73,73.0,B+,TCH0022,Good
REC0002501,STU00189,12,B,Physics,Unit Test 3,2025-26,50,50,100.0,A+,TCH0017,Average
REC0002502,STU00189,12,B,Chemistry,Unit Test 3,2025-26,50,30,60.0,B,TCH0030,Retest required
REC0002503,STU00189,12,B,Biology,Unit Test 3,2025-26,50,42,84.0,A,TCH0058,Retest required
REC0002504,STU00189,12,B,Mathematics,Unit Test 3,2025-26,50,37,74.0,B+,TCH0080,
REC0002505,STU00189,12,B,Computer Science,Unit Test 3,2025-26,50,32,64.0,B,TCH0040,
REC0002506,STU00189,12,B,Physics,Mid Term,2025-26,100,84,84.0,A,TCH0024,
REC0002507,STU00189,12,B,Chemistry,Mid Term,2025-26,100,100,100.0,A+,TCH0002,Absent for exam
REC0002508,STU00189,12,B,Biology,Mid Term,2025-26,100,81,81.0,A,TCH0074,Retest required
REC0002509,STU00189,12,B,Mathematics,Mid Term,2025-26,100,72,72.0,B+,TCH0038,Retest required
REC0002510,STU00189,12,B,Computer Science,Mid Term,2025-26,100,72,72.0,B+,TCH0044,Excellent
REC0002511,STU00190,8,A,English,Unit Test 2,2025-26,50,33,66.0,B,TCH0056,Average
REC0002512,STU00190,8,A,Hindi,Unit Test 2,2025-26,50,42,84.0,A,TCH0009,Average
REC0002513,STU00190,8,A,Mathematics,Unit Test 2,2025-26,50,22,44.0,D,TCH0036,Excellent
REC0002514,STU00190,8,A,Science,Unit Test 2,2025-26,50,29,58.0,C,TCH0017,
REC0002515,STU00190,8,A,Social Studies,Unit Test 2,2025-26,50,33,66.0,B,TCH0054,Excellent
REC0002516,STU00190,8,A,Computer Science,Unit Test 2,2025-26,50,30,60.0,B,TCH0045,Absent for exam
REC0002517,STU00190,8,A,Physical Education,Unit Test 2,2025-26,50,37,74.0,B+,TCH0063,Average
REC0002518,STU00190,8,A,English,Mid Term,2025-26,100,68,68.0,B,TCH0045,Good
REC0002519,STU00190,8,A,Hindi,Mid Term,2025-26,100,58,58.0,C,TCH0032,Retest required
REC0002520,STU00190,8,A,Mathematics,Mid Term,2025-26,100,57,57.0,C,TCH0020,Absent for exam
REC0002521,STU00190,8,A,Science,Mid Term,2025-26,100,60,60.0,B,TCH0007,Retest required
REC0002522,STU00190,8,A,Social Studies,Mid Term,2025-26,100,80,80.0,A,TCH0023,
REC0002523,STU00190,8,A,Computer Science,Mid Term,2025-26,100,53,53.0,C,TCH0080,Average
